"Scaffold" "Position" "fresh_pbe" "mae_pbe" "vie_pbe" "fresh_mae_fst" "fresh_vie_fst" "mae_vie_fst" "mae_bre_fst" "mae_mie_fst" "vie_bre_fst" "vie_mie_fst"
270 140500 0 0 0 0 0 0 0 1 0 0
270 183500 0 0 0 0 0 0 0 1 0 0
270 184500 0 0 0 0 0 0 0 1 0 0
270 510500 0 0 0 0 0 0 0 1 0 0
271 170500 0 0 0 0 0 0 1 0 0 0
271 253500 0 0 0 0 0 0 0 1 0 0
272 293500 0 0 0 0 0 0 1 0 0 0
272 451500 0 0 0 0 0 0 1 0 0 0
272 452500 0 0 0 0 0 0 1 0 0 0
272 534500 0 0 0 0 0 0 1 0 0 0
273 10500 0 0 0 0 0 0 1 0 0 0
273 11500 0 0 0 0 0 0 1 0 0 0
273 12500 0 0 0 0 0 0 1 0 0 0
273 13500 0 0 0 0 0 0 1 0 0 0
273 195500 0 0 0 0 0 0 0 1 0 0
273 196500 0 0 0 0 0 0 0 1 0 0
273 371500 0 0 0 0 0 0 1 0 0 0
273 372500 0 0 0 0 0 0 1 0 0 0
274 140500 0 0 1 0 1 1 0 0 1 1
275 33500 0 0 1 0 1 1 0 0 1 1
275 150500 0 0 0 0 0 0 1 0 0 0
275 151500 0 0 0 0 0 0 1 0 0 0
275 152500 0 0 0 0 0 0 1 0 0 0
275 153500 0 0 0 0 0 0 1 0 0 0
275 154500 0 0 0 0 0 0 1 0 0 0
275 448500 0 1 0 0 0 0 0 1 0 0
276 564500 0 0 0 0 0 0 0 1 0 0
277 260500 0 0 0 0 0 0 1 0 0 0
277 411500 0 0 0 1 0 0 1 1 0 0
277 412500 0 0 0 1 0 0 1 1 0 0
277 425500 0 0 0 0 0 0 1 0 0 0
277 515500 0 0 0 0 0 0 0 1 0 0
277 516500 0 0 0 0 0 0 0 1 0 0
278 35500 0 0 0 0 0 0 0 1 0 0
278 89500 0 0 0 0 0 0 1 0 0 0
278 90500 0 0 0 0 0 0 1 0 0 0
278 108500 0 0 0 0 0 0 1 0 0 0
278 109500 0 0 0 0 0 0 1 0 0 0
278 118500 0 0 0 0 0 0 0 1 0 0
278 152500 0 0 0 0 0 0 0 1 0 0
278 366500 0 0 0 0 0 0 0 1 0 0
278 367500 0 0 0 0 0 0 0 1 0 0
278 368500 0 0 0 0 0 0 0 1 0 0
278 369500 0 0 0 0 0 0 0 1 0 0
279 365500 0 0 0 0 0 1 0 0 1 0
279 366500 0 0 0 0 0 1 0 0 1 0
279 367500 0 0 1 0 0 1 0 0 1 0
279 368500 0 0 1 0 1 1 0 0 1 1
279 369500 0 0 1 0 1 1 0 0 1 1
280 452500 0 0 0 0 0 0 1 0 0 0
280 453500 0 0 0 0 0 0 1 0 0 0
280 454500 0 0 0 0 0 0 1 0 0 0
280 455500 0 0 0 0 0 0 1 0 0 0
280 505500 0 0 1 0 1 1 0 0 1 1
281 169500 0 0 0 0 0 0 0 1 0 1
281 170500 0 0 0 0 0 0 0 1 0 1
281 171500 1 0 0 0 0 0 0 1 0 1
281 172500 1 0 0 0 0 0 0 1 0 1
281 197500 0 0 1 0 0 0 0 0 0 0
281 366500 0 0 0 0 0 0 0 1 0 0
282 25500 0 0 0 0 0 1 0 0 1 0
282 26500 0 0 1 0 1 1 0 0 1 1
282 27500 0 0 1 0 1 1 0 0 1 1
282 28500 0 1 1 0 0 1 0 0 1 0
282 29500 0 0 0 0 0 1 0 0 1 0
282 69500 0 0 0 0 0 0 0 0 1 0
282 70500 0 0 0 0 0 0 0 0 1 0
282 71500 0 0 0 0 0 0 0 0 1 0
282 108500 0 0 1 0 1 1 0 0 1 1
282 109500 0 0 1 0 1 1 0 0 1 1
282 255500 0 0 0 0 0 0 0 1 0 0
282 297500 0 0 0 0 0 0 0 0 1 0
282 298500 0 0 0 0 0 1 0 0 1 0
282 299500 0 0 0 0 0 0 0 0 1 0
282 300500 0 0 0 0 0 0 0 0 1 0
282 301500 0 0 0 0 0 0 0 0 1 0
282 370500 0 0 0 0 0 0 0 1 0 0
282 371500 0 0 0 0 0 0 0 1 0 0
282 435500 0 0 0 0 0 0 0 1 0 0
282 436500 0 0 0 0 0 0 0 1 0 0
283 391500 0 1 0 0 0 0 0 0 0 0
283 392500 0 1 0 0 0 0 0 0 0 0
283 448500 0 0 0 0 0 0 0 1 0 0
283 449500 0 0 0 0 0 0 0 1 0 0
283 498500 0 0 0 0 0 0 1 0 0 0
283 499500 0 0 0 0 0 0 1 0 0 0
283 500500 0 0 0 0 0 0 1 0 0 0
283 501500 0 0 0 0 0 0 1 0 0 0
283 507500 0 0 0 0 0 0 1 0 0 0
284 408500 0 0 0 0 0 0 0 1 0 0
284 409500 0 0 0 0 0 0 0 1 0 0
284 410500 0 0 0 0 0 0 0 1 0 0
284 411500 0 0 0 1 0 0 1 1 0 0
284 412500 0 0 0 1 0 0 1 1 0 0
285 243500 0 0 0 0 0 0 1 0 0 0
285 340500 0 1 0 1 0 0 1 1 0 0
285 341500 0 1 0 1 0 0 1 1 0 0
285 342500 0 1 0 1 0 0 1 1 0 0
285 343500 0 1 0 1 0 0 1 1 0 0
285 351500 0 0 0 0 0 0 1 0 0 0
285 352500 0 0 0 0 0 0 1 0 0 0
285 353500 0 0 0 0 0 0 1 0 0 0
285 367500 0 0 0 0 0 0 1 0 0 0
285 368500 0 0 0 0 0 0 1 0 0 0
286 68500 0 0 0 0 0 0 1 0 0 0
286 113500 0 0 0 0 0 0 0 1 0 0
286 114500 0 0 0 0 0 0 0 1 0 0
286 115500 0 0 0 0 0 0 0 1 0 0
286 146500 0 0 0 0 0 0 1 0 0 0
286 241500 0 0 0 0 0 0 0 1 0 0
286 242500 0 0 0 0 0 0 0 1 0 0
286 243500 0 0 0 0 0 0 0 1 0 0
286 335500 0 0 0 0 0 0 1 0 0 0
286 336500 0 0 0 0 0 0 1 0 0 0
286 386500 0 0 0 0 0 0 1 0 0 0
286 387500 0 0 0 0 0 0 1 0 0 0
286 483500 0 0 0 0 0 0 1 0 0 0
286 524500 0 0 0 0 0 0 0 1 0 0
286 525500 0 0 0 0 0 0 0 1 0 0
287 221500 0 0 0 0 0 0 0 1 0 0
287 270500 0 0 0 0 0 0 1 0 0 0
287 316500 0 0 0 0 0 0 0 1 0 0
287 343500 0 0 0 0 0 0 1 0 0 0
287 498500 0 1 0 0 0 0 0 0 0 0
288 133500 0 0 0 0 0 0 0 1 0 0
288 282500 0 0 0 0 0 0 1 0 0 0
288 283500 0 0 0 0 0 0 0 1 0 0
288 284500 0 0 0 0 0 0 0 1 0 0
288 285500 0 0 0 1 0 0 1 1 0 0
288 707500 0 0 0 0 0 0 1 0 0 0
288 708500 0 0 0 0 0 0 1 0 0 0
288 750500 0 0 0 0 0 1 0 0 0 0
288 751500 0 0 0 0 0 1 0 0 1 0
289 79500 0 0 0 0 0 0 0 1 0 0
289 81500 0 0 0 0 0 0 0 1 0 0
289 82500 0 0 0 0 0 0 0 1 0 0
289 83500 0 0 0 0 0 0 0 1 0 0
289 114500 0 0 0 0 0 0 0 1 0 0
289 115500 0 0 0 0 0 0 0 1 0 0
289 116500 0 0 0 0 0 0 0 1 0 0
289 303500 0 0 0 0 0 0 0 1 0 0
289 372500 0 0 0 0 0 0 0 1 0 0
289 373500 0 0 0 0 0 0 0 1 0 0
289 466500 0 0 0 0 0 0 0 1 0 0
289 487500 0 0 1 0 1 1 0 0 1 1
289 488500 0 0 1 0 1 1 0 0 1 1
289 489500 0 0 1 0 1 1 0 0 1 1
289 490500 0 0 1 0 1 1 0 0 1 1
289 491500 0 0 1 0 1 1 0 0 1 1
289 561500 0 0 0 0 0 0 0 1 0 0
290 130500 0 0 0 0 0 0 1 0 0 0
290 131500 0 0 0 0 0 0 1 0 0 0
290 132500 0 0 0 0 0 0 1 0 0 0
290 314500 0 0 0 0 0 0 0 0 1 0
290 353500 0 0 0 0 0 0 0 1 0 0
290 354500 0 0 0 0 0 0 0 1 0 0
290 472500 0 0 0 0 0 0 0 1 0 0
290 473500 0 0 0 0 0 0 0 1 0 0
290 474500 0 0 0 0 0 0 0 1 0 0
291 377500 0 0 1 0 1 0 0 0 1 1
292 4500 0 1 0 0 0 1 0 0 0 0
292 34500 0 0 1 0 0 1 0 0 0 1
292 35500 0 0 0 0 0 1 0 0 0 1
292 72500 0 0 0 0 0 0 1 0 0 0
292 73500 0 0 0 0 0 0 1 0 0 0
292 74500 0 0 0 0 0 0 1 0 0 0
292 130500 0 0 0 0 0 0 0 0 0 1
292 195500 0 0 0 0 0 0 1 0 0 0
292 470500 0 0 0 0 0 0 0 0 1 0
292 471500 0 0 0 0 0 0 0 0 1 0
292 496500 0 0 0 0 0 1 1 0 0 0
292 550500 0 0 1 0 1 1 0 0 1 1
292 551500 0 0 1 0 1 1 0 0 1 1
293 105500 0 1 0 0 0 1 0 0 0 0
293 118500 0 0 0 0 0 0 1 0 0 0
293 415500 0 0 0 1 0 0 1 1 0 0
293 504500 0 0 0 0 0 0 1 0 0 0
293 547500 0 0 1 0 1 1 0 0 1 1
293 548500 0 0 1 0 1 1 0 0 1 1
293 549500 0 0 1 0 1 1 0 0 1 1
293 550500 0 0 1 0 1 1 0 0 1 1
293 592500 0 0 0 0 0 1 0 0 0 0
293 593500 0 0 0 0 0 1 0 0 0 0
294 18500 0 0 0 0 0 0 0 0 0 1
294 19500 0 0 0 0 0 0 0 0 0 1
294 63500 0 0 0 0 0 0 0 1 0 0
294 64500 0 0 1 0 1 1 0 0 1 1
294 65500 0 0 1 0 1 1 0 0 1 1
294 111500 0 0 0 0 0 0 0 1 0 0
294 453500 0 0 0 0 0 0 0 1 0 0
294 454500 0 0 0 0 0 0 0 1 0 0
294 455500 0 0 0 0 0 0 0 1 0 0
294 456500 0 0 0 0 0 0 0 1 0 0
294 457500 0 0 0 0 0 0 0 1 0 0
294 458500 0 0 0 0 0 0 0 1 0 0
294 459500 0 0 0 0 0 0 0 1 0 0
294 460500 0 0 0 0 0 0 0 1 0 0
295 279500 0 0 0 0 0 0 1 0 0 0
295 324500 0 0 0 0 0 0 0 1 0 0
295 417500 0 0 0 0 0 0 0 1 0 0
295 418500 0 0 0 0 0 0 0 1 0 0
295 419500 0 0 0 0 0 0 0 1 0 0
295 541500 0 0 0 0 0 0 0 1 0 0
295 542500 0 0 0 0 0 0 0 1 0 0
296 2500 0 0 0 0 0 0 0 1 0 0
296 48500 0 0 0 1 0 0 1 1 0 0
296 49500 0 0 0 0 0 0 0 1 0 0
296 120500 0 0 0 0 0 1 0 0 0 0
296 121500 0 0 1 0 1 1 0 0 1 1
296 136500 0 0 0 0 0 0 0 1 0 0
296 147500 0 0 1 0 1 1 0 0 1 1
296 148500 0 0 1 0 1 1 0 0 1 1
296 149500 0 0 1 0 1 1 0 0 1 1
296 150500 0 0 1 0 1 1 0 0 1 1
296 151500 0 0 1 0 1 1 0 0 1 1
296 230500 0 0 0 0 0 0 0 1 0 0
296 231500 0 0 0 0 0 0 0 1 0 0
296 232500 0 0 0 0 0 0 0 1 0 0
296 233500 0 0 0 0 0 0 0 1 0 0
296 234500 0 0 0 0 1 1 0 1 1 1
296 235500 0 0 1 0 1 1 0 0 1 1
296 236500 0 0 1 0 1 1 0 0 1 1
296 237500 0 1 0 0 0 0 0 0 0 0
296 238500 0 1 0 0 0 0 0 0 0 0
296 298500 0 0 0 0 0 0 0 1 0 0
296 366500 0 0 0 0 0 0 0 1 0 0
296 379500 0 1 0 0 0 0 0 1 0 0
296 579500 0 0 0 0 0 0 1 0 0 0
296 630500 0 0 0 0 0 0 1 0 0 0
296 631500 0 0 0 0 0 0 1 0 0 0
296 632500 0 0 0 0 0 0 1 0 0 0
297 131500 0 0 0 0 0 0 1 0 0 0
297 132500 0 0 0 0 0 0 1 0 0 0
297 133500 0 0 0 0 0 0 1 0 0 0
298 39500 0 1 0 0 0 1 0 1 1 0
298 40500 0 1 0 0 0 1 0 1 0 0
298 41500 0 1 0 0 0 1 0 1 0 0
298 42500 0 1 0 0 0 0 0 0 0 0
298 49500 0 0 0 0 0 0 1 0 0 0
298 186500 0 0 0 0 0 0 1 0 0 0
298 187500 0 0 0 0 0 0 1 0 0 0
298 238500 0 0 0 0 0 0 0 1 0 0
298 239500 0 0 0 0 0 0 0 1 0 0
298 272500 0 0 0 0 0 0 1 0 0 0
298 273500 0 0 0 0 0 0 1 0 0 0
298 342500 0 0 0 0 0 0 0 1 0 0
298 343500 0 0 0 0 0 0 0 1 0 0
298 397500 0 1 0 0 0 0 1 0 0 0
298 414500 0 0 0 0 0 0 1 0 0 0
298 432500 0 0 0 0 0 0 0 1 0 0
298 433500 0 0 0 0 0 0 0 1 0 0
298 434500 0 0 0 0 0 0 0 1 0 0
299 122500 0 0 0 0 0 0 0 1 0 0
299 303500 0 0 0 0 0 0 0 1 0 0
299 304500 0 0 0 0 0 0 0 1 0 0
299 305500 0 0 0 0 0 0 0 1 0 0
299 306500 0 0 0 0 0 0 0 1 0 0
299 343500 0 0 0 0 0 0 1 0 0 0
299 401500 0 0 0 0 0 0 0 1 0 0
299 402500 0 0 0 0 0 0 0 1 0 0
299 455500 0 0 0 1 0 0 1 1 0 0
300 176500 0 0 0 0 0 1 0 0 0 0
300 285500 0 0 0 0 0 0 1 0 0 0
300 286500 0 0 0 0 0 0 1 0 0 0
300 388500 0 0 0 0 0 0 0 1 0 0
300 484500 0 0 0 0 0 0 1 0 0 0
300 485500 0 0 0 0 0 0 1 0 0 0
301 10500 0 0 0 0 0 0 0 1 0 0
301 56500 0 0 0 0 0 0 1 0 0 0
301 67500 0 0 0 0 0 0 0 1 0 0
301 68500 0 0 0 0 0 0 0 1 0 0
301 69500 0 0 0 0 0 0 0 1 0 0
301 70500 0 0 0 0 0 0 0 1 0 0
301 174500 1 0 0 0 0 0 0 1 0 0
301 175500 1 0 0 0 0 0 0 0 0 0
301 212500 0 0 0 0 0 0 1 0 0 0
301 234500 0 1 0 0 0 0 0 1 0 0
301 235500 0 1 0 0 0 1 0 1 1 0
301 236500 0 1 0 0 0 0 0 0 0 0
301 237500 0 1 0 0 0 0 0 0 0 0
301 238500 0 1 0 0 0 0 0 0 0 0
301 269500 0 0 0 0 0 0 0 0 1 0
301 270500 0 0 0 0 0 0 0 0 1 0
301 271500 0 0 0 0 0 0 0 0 1 0
301 510500 0 0 0 0 0 0 0 1 0 0
302 73500 0 0 0 0 0 0 1 0 0 0
302 143500 0 0 0 0 0 0 1 0 0 0
302 282500 0 0 0 0 0 0 1 0 0 0
302 283500 0 0 0 0 0 0 1 0 0 0
302 284500 0 0 0 0 0 0 1 0 0 0
302 285500 0 0 0 0 0 0 1 0 0 0
302 286500 0 0 0 0 0 0 1 0 0 0
303 35500 0 0 0 0 0 0 0 0 0 1
303 60500 0 0 0 0 0 0 0 1 0 0
303 61500 0 0 0 0 0 0 0 1 0 0
303 62500 0 0 0 0 0 0 0 1 0 0
303 63500 0 0 0 0 0 0 0 1 0 0
303 200500 0 0 0 0 0 0 0 1 0 0
303 250500 0 0 0 0 0 0 0 1 0 0
303 251500 0 0 0 0 0 0 0 1 0 0
303 252500 0 0 0 0 0 0 0 1 0 0
304 20500 0 1 0 0 0 0 0 0 0 0
304 21500 0 1 0 0 0 0 0 0 0 0
304 22500 0 1 0 0 0 1 0 0 0 0
304 23500 0 1 0 0 0 1 0 0 0 0
304 72500 0 0 0 0 0 0 1 0 0 0
304 149500 0 0 1 0 0 1 0 0 1 0
304 150500 0 0 0 0 0 1 0 0 1 0
304 188500 0 0 0 0 0 0 0 1 0 0
304 189500 0 0 0 0 0 0 0 1 0 0
304 191500 0 0 0 0 0 0 0 1 0 0
304 192500 0 0 0 0 0 0 0 1 0 0
304 393500 0 0 0 0 0 0 0 1 0 0
305 190500 0 0 0 0 0 0 1 0 0 0
305 217500 0 0 0 0 0 0 1 0 0 0
305 218500 0 0 0 0 0 0 1 0 0 0
305 219500 0 0 0 0 0 0 1 0 0 0
305 220500 0 0 0 0 0 0 1 0 0 0
305 221500 0 0 0 0 0 0 1 0 0 0
305 306500 0 0 0 0 0 0 0 1 0 0
305 335500 0 0 0 0 0 0 1 0 0 0
306 17500 0 0 0 0 0 0 0 1 0 0
306 18500 0 0 0 0 0 0 0 1 0 0
306 19500 0 0 0 0 0 0 0 1 0 0
306 20500 0 0 0 0 0 0 0 1 0 0
306 21500 0 0 0 0 0 0 0 1 0 0
306 54500 0 0 0 1 0 0 1 1 0 0
306 94500 0 0 0 0 1 1 0 0 1 1
306 95500 0 0 0 0 1 1 0 0 1 1
306 96500 0 0 0 0 0 1 0 0 0 0
306 189500 0 0 0 0 0 0 1 0 0 0
306 190500 0 0 0 0 0 0 1 0 0 0
306 191500 0 0 0 0 0 0 1 0 0 0
306 192500 0 0 0 0 0 0 1 0 0 0
306 193500 0 0 0 0 0 0 1 0 0 0
306 194500 0 0 0 0 0 0 1 0 0 0
307 81500 0 0 0 0 0 0 1 0 0 0
307 318500 0 0 0 0 0 0 1 0 0 0
307 319500 0 0 0 0 0 0 1 0 0 0
308 107500 0 0 0 0 0 0 1 0 0 0
308 108500 0 0 0 0 0 0 1 0 0 0
308 109500 0 0 0 0 0 0 1 0 0 0
309 20500 0 0 0 0 0 1 0 0 0 0
309 21500 0 0 0 0 0 1 0 0 0 1
309 29500 0 0 1 0 1 1 0 0 1 1
309 30500 0 0 1 0 1 1 0 0 1 1
309 31500 0 0 1 0 1 1 0 0 1 1
309 32500 0 0 1 0 1 0 0 0 1 1
309 43500 0 0 0 0 0 0 0 1 0 1
309 50500 0 0 1 0 1 1 0 0 1 1
309 51500 0 0 1 0 1 1 0 0 1 1
309 52500 0 0 0 0 0 0 0 0 0 1
309 53500 0 0 0 0 0 0 0 0 0 1
309 54500 0 0 0 0 0 0 0 0 0 1
309 70500 0 0 0 0 0 0 0 0 0 1
309 107500 0 0 0 0 0 0 1 0 0 0
309 150500 0 0 0 0 0 0 1 0 0 0
310 2500 0 0 1 0 0 1 0 0 0 1
310 3500 0 0 1 0 0 1 0 0 0 1
310 4500 0 0 1 0 0 1 0 0 0 1
310 10500 0 0 1 0 1 0 0 0 1 1
310 11500 0 0 1 0 1 1 0 0 1 1
310 12500 0 0 1 0 1 1 0 0 1 1
310 209500 0 0 1 0 1 1 0 0 1 1
310 238500 0 0 0 0 0 1 0 0 1 0
310 239500 0 0 1 0 1 1 0 0 1 1
310 240500 0 0 1 0 1 1 0 0 1 1
310 241500 0 0 1 0 1 1 0 0 1 1
310 242500 0 0 1 0 1 1 0 0 1 1
310 368500 0 0 1 0 1 1 0 0 1 1
310 369500 0 0 1 0 1 1 0 0 1 1
310 415500 0 0 0 0 0 0 1 0 0 0
311 64500 0 0 0 0 0 0 0 1 0 0
311 139500 0 0 0 0 0 0 1 0 0 0
311 184500 0 0 0 0 0 0 0 1 0 0
311 228500 0 0 0 0 0 0 1 0 0 0
311 229500 0 0 0 0 0 0 1 0 0 0
311 230500 0 0 0 0 0 0 1 0 0 0
311 270500 0 1 0 0 0 0 0 1 0 0
311 271500 0 1 0 0 0 0 0 1 0 0
311 272500 0 1 0 0 0 1 0 1 0 0
311 273500 0 1 0 0 0 0 0 0 0 0
311 274500 0 1 0 0 0 0 0 0 0 0
311 303500 0 0 0 0 0 0 0 1 0 0
311 393500 0 0 0 0 0 0 0 1 0 0
311 523500 0 0 0 0 0 0 0 1 0 0
311 548500 0 0 0 0 0 0 0 1 0 0
312 7500 0 0 0 0 0 0 1 0 0 0
312 216500 0 0 0 0 0 1 0 0 0 0
312 217500 0 0 0 0 0 0 1 0 0 0
312 218500 0 0 0 0 0 0 1 0 0 0
313 4500 0 0 0 0 0 0 1 0 0 0
313 5500 0 0 0 0 0 0 1 0 0 0
313 6500 0 0 0 0 0 0 1 0 0 0
313 8500 0 0 0 0 0 0 1 0 0 0
313 39500 0 0 0 0 0 0 1 0 0 0
313 40500 0 0 0 0 0 0 1 0 0 0
313 71500 0 0 0 0 0 0 0 1 0 0
314 2500 0 0 0 0 0 0 0 1 0 0
314 3500 0 0 0 0 0 0 0 1 0 0
314 4500 0 0 0 0 0 0 0 1 0 0
314 5500 0 0 0 0 0 0 0 1 0 0
315 231500 0 0 0 0 0 0 1 0 0 0
315 393500 0 0 0 0 0 0 0 1 0 0
316 202500 0 0 1 0 1 0 0 0 1 1
316 203500 0 0 1 0 1 1 0 0 1 1
316 204500 0 0 1 0 1 1 0 0 1 1
316 205500 0 0 1 0 1 1 0 0 1 1
316 206500 0 0 0 0 0 0 0 0 0 1
316 212500 0 0 0 0 1 1 0 0 1 1
316 213500 0 0 0 0 1 1 0 0 1 1
316 214500 0 0 0 0 1 1 0 1 1 1
316 215500 0 0 1 0 1 1 0 0 1 1
316 216500 0 0 1 0 1 1 0 0 1 1
316 217500 0 0 0 0 0 0 0 0 0 1
316 232500 0 0 0 0 0 0 1 0 0 0
316 247500 0 0 0 0 0 0 0 1 0 0
317 43500 0 0 0 0 0 0 0 1 0 0
317 44500 0 0 0 0 0 0 0 1 0 0
317 45500 0 0 0 0 0 0 0 1 0 0
317 63500 0 0 1 0 1 1 0 0 1 1
317 64500 0 0 0 0 0 0 0 0 0 1
317 65500 0 0 0 0 0 0 0 0 0 1
317 66500 0 0 0 0 0 0 0 0 0 1
317 67500 0 0 0 0 0 0 0 0 0 1
317 70500 0 0 1 0 1 1 0 0 1 1
317 71500 0 0 1 0 1 1 0 0 1 1
317 72500 0 0 1 0 1 1 0 0 1 1
317 73500 0 0 1 0 1 1 0 0 1 1
317 74500 0 0 1 0 1 1 0 0 1 1
317 75500 0 0 1 0 1 1 0 0 1 1
317 76500 0 0 1 0 1 1 0 0 1 1
317 77500 0 0 1 0 1 1 0 0 1 1
317 78500 0 0 1 0 1 1 0 0 1 1
317 110500 0 0 0 0 1 0 0 0 1 1
317 187500 0 0 0 0 0 0 0 0 1 0
317 324500 0 1 0 0 0 1 0 0 1 0
318 203500 0 0 0 0 0 0 1 0 0 0
318 204500 0 0 0 0 0 0 1 0 0 0
318 205500 0 0 0 0 0 0 1 0 0 0
318 303500 0 0 0 0 0 0 1 0 0 0
318 348500 0 0 1 0 1 0 0 0 1 1
318 356500 0 0 1 0 1 1 0 0 1 1
318 390500 0 0 0 0 0 0 0 0 0 1
318 437500 0 0 0 0 0 0 1 0 0 0
318 438500 0 0 0 0 0 0 1 0 0 0
319 287500 0 0 0 0 0 0 1 0 0 0
319 288500 0 0 0 0 0 0 1 0 0 0
319 289500 0 0 0 0 0 0 1 0 0 0
319 290500 0 0 0 0 0 0 1 0 0 0
319 291500 0 0 0 0 0 0 1 0 0 0
319 379500 0 0 0 0 0 0 1 0 0 0
320 243500 0 0 0 0 0 1 0 0 0 0
320 244500 0 0 0 0 0 1 0 0 0 0
320 358500 0 0 0 0 0 0 1 0 0 0
320 367500 0 0 0 0 0 0 1 0 0 0
320 389500 0 0 0 0 0 0 0 0 0 1
320 453500 0 0 1 0 0 0 0 0 1 0
320 454500 0 0 1 0 0 0 0 0 1 0
320 455500 0 0 1 0 1 1 0 0 1 1
320 456500 0 0 0 0 1 1 0 0 1 1
321 18500 0 0 0 0 0 0 0 1 0 0
321 39500 0 0 0 0 0 0 0 1 0 0
321 40500 1 0 0 1 0 0 1 1 0 0
321 71500 0 0 0 0 0 0 1 0 0 0
321 226500 0 0 0 0 1 1 0 0 1 1
321 227500 0 0 0 0 1 1 0 0 1 1
321 228500 0 0 1 0 1 1 0 0 1 1
321 229500 0 0 1 0 1 1 0 0 1 1
321 230500 0 0 1 0 1 1 0 0 1 1
321 231500 0 0 1 0 1 1 0 0 1 1
321 232500 0 0 1 0 1 1 0 0 1 1
321 240500 0 0 1 0 0 1 0 0 0 1
321 466500 0 0 0 0 0 0 0 1 0 0
321 467500 0 1 0 0 0 0 0 1 0 0
321 468500 0 1 0 0 0 0 0 1 0 0
321 469500 0 1 0 0 0 0 0 1 0 0
321 470500 0 1 0 0 0 0 0 1 0 0
321 596500 0 0 0 0 0 0 0 1 0 0
321 597500 0 0 0 0 0 0 0 1 0 0
321 598500 0 0 0 0 0 0 0 1 0 0
321 599500 0 0 0 0 0 0 0 1 0 0
322 60500 0 0 0 0 0 0 0 1 0 0
322 164500 0 0 0 0 0 0 1 0 0 0
322 231500 0 0 0 0 0 0 0 1 0 0
323 230500 0 0 0 0 0 0 0 1 0 0
323 231500 0 0 0 0 0 0 0 1 0 0
323 232500 0 0 0 0 0 0 0 1 0 0
323 233500 0 0 0 0 0 0 0 1 0 0
323 333500 0 0 0 0 0 0 0 0 1 0
324 305500 0 0 0 0 0 0 1 0 0 0
324 318500 0 0 0 0 0 0 0 1 0 0
324 319500 0 0 0 0 0 0 0 1 0 0
324 320500 0 0 0 0 0 0 0 1 0 0
325 45500 0 0 0 0 0 0 0 1 0 0
325 73500 0 0 0 0 0 0 0 1 0 0
325 74500 0 0 0 0 0 0 0 1 0 0
325 77500 0 0 0 0 0 0 0 1 0 0
325 114500 0 0 0 0 0 0 1 0 0 0
325 195500 0 0 0 0 0 1 0 0 0 0
325 196500 0 0 0 0 0 1 0 0 0 0
325 197500 0 0 1 0 1 1 0 0 1 1
325 198500 0 0 1 0 1 1 0 0 1 1
325 199500 0 0 1 0 1 1 0 0 1 1
325 200500 0 0 1 0 1 1 0 0 1 1
325 201500 0 0 1 0 1 1 0 0 1 1
325 202500 1 0 1 0 1 1 0 0 1 1
325 203500 1 0 1 0 1 1 0 0 1 1
325 204500 0 0 1 0 1 1 0 0 1 1
325 205500 0 0 1 0 1 1 0 0 1 1
325 206500 0 0 1 0 1 1 0 0 1 1
325 207500 0 0 1 0 1 1 0 0 1 1
325 208500 0 0 1 0 1 1 0 0 1 1
325 250500 0 0 0 0 0 0 0 0 1 0
325 251500 0 0 0 0 0 0 0 0 1 0
325 276500 0 0 0 0 0 0 1 0 0 0
327 75500 0 0 0 0 0 0 1 0 0 0
327 76500 0 0 0 0 0 0 1 0 0 0
327 77500 0 0 0 0 0 0 1 0 0 0
327 78500 0 0 0 0 0 0 1 0 0 0
327 79500 0 0 0 0 0 0 1 0 0 0
327 109500 0 1 1 0 1 1 0 0 1 1
327 110500 0 0 1 0 1 1 0 0 1 1
327 111500 0 0 1 0 0 1 0 0 0 0
328 248500 0 0 1 0 0 1 0 0 0 0
328 249500 0 0 1 0 0 1 0 0 0 0
328 250500 0 0 1 0 1 1 0 0 1 1
328 251500 0 0 1 0 1 1 0 0 1 1
328 252500 0 0 1 0 1 1 0 0 1 1
328 253500 0 0 1 0 1 1 0 0 1 1
328 254500 0 0 0 0 1 1 0 0 1 1
328 255500 0 0 0 0 0 0 0 0 1 0
328 256500 0 0 0 0 0 0 0 0 1 0
328 387500 0 0 0 0 0 1 0 0 1 0
328 405500 0 0 1 0 0 1 0 0 0 1
328 406500 0 0 1 0 0 1 0 0 0 1
328 416500 0 0 0 0 0 1 0 0 0 0
328 417500 0 0 0 0 0 1 0 0 0 0
329 221500 0 0 1 0 1 1 0 0 1 1
329 222500 0 0 1 0 1 1 0 0 1 1
329 223500 0 0 1 0 1 1 0 0 1 1
329 224500 0 0 1 0 1 1 0 0 1 1
329 225500 0 0 1 0 1 1 0 0 1 1
329 276500 0 0 0 0 0 0 0 1 0 0
329 277500 0 0 0 0 0 0 0 1 0 0
329 278500 0 0 0 0 0 0 0 1 0 0
329 279500 0 0 0 0 0 0 0 1 0 0
329 411500 0 1 0 0 0 0 0 1 0 0
329 412500 0 1 0 0 0 0 0 1 0 0
330 2500 0 0 1 0 1 1 0 0 1 1
330 3500 0 0 1 0 1 1 0 0 1 1
330 4500 0 0 1 0 1 1 0 0 1 1
330 5500 0 0 1 0 1 1 0 0 1 1
330 6500 0 1 1 0 1 1 0 0 1 1
330 7500 0 0 1 0 1 1 0 0 1 1
